name,GISAID ID,country,travel history,sample date,epiweek,lineage,representative
England/20124100002/2020,EPI_ISL_418737,UK,,2020-03-17,12.0,B.2.1,0
Australia/NSW50/2020,EPI_ISL_417404,Australia,,2020-03-12,11.0,B.1,0
England/20124099602/2020,EPI_ISL_418736,UK,,2020-03-18,12.0,B,0
Australia/NSW52/2020,EPI_ISL_417405,Australia,,2020-03-11,11.0,B.2,0
England/20124098502/2020,EPI_ISL_418735,UK,,2020-03-18,12.0,B.1.11,0
England/20124095502/2020,EPI_ISL_418729,UK,,2020-03-18,12.0,B.1,0
England/20124095202/2020,EPI_ISL_418728,UK,,2020-03-18,12.0,B.1,0
England/20124049402/2020,EPI_ISL_418723,UK,,2020-03-16,12.0,B.1.10,0
England/20124048202/2020,EPI_ISL_418722,UK,,2020-03-17,12.0,B.2,0
England/20124037902/2020,EPI_ISL_418721,UK,,2020-03-18,12.0,B.2,0
England/20124037302/2020,EPI_ISL_418720,UK,,2020-03-17,12.0,B.1.11,0
England/20124095002/2020,EPI_ISL_418727,UK,,2020-03-13,11.0,B.2,0
England/20124094902/2020,EPI_ISL_418726,UK,,2020-03-13,11.0,B.2.1,0
England/20124094702/2020,EPI_ISL_418725,UK,,2020-03-18,12.0,B.2,0
England/20124086902/2020,EPI_ISL_418724,UK,,2020-03-18,12.0,B.2.2,0
England/20124037102/2020,EPI_ISL_418719,UK,,2020-03-18,12.0,B.2.1,0
England/20124036902/2020,EPI_ISL_418718,UK,,2020-03-18,12.0,B.2.1,0
England/20124036202/2020,EPI_ISL_418717,UK,,2020-03-17,12.0,B.2.1,0
Iceland/491/2020,EPI_ISL_424513,Iceland,,2020-03-20,12.0,B.2,0
Scotland/EDB038/2020,EPI_ISL_425844,UK,,2020-03-11,11.0,B.1,0
Iceland/490/2020,EPI_ISL_424512,Iceland,Argentina,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB037/2020,EPI_ISL_425843,UK,,2020-03-12,11.0,B.2,0
Iceland/489/2020,EPI_ISL_424511,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB036/2020,EPI_ISL_425842,UK,,2020-03-11,11.0,B.1,0
Iceland/488/2020,EPI_ISL_424510,Iceland,Austria,2020-03-20,12.0,B.1.1,0
Scotland/EDB035/2020,EPI_ISL_425841,UK,,2020-03-13,11.0,B.1,0
Scotland/EDB034/2020,EPI_ISL_425840,UK,,2020-03-11,11.0,B,0
Guangdong/2020XN4273-P0036/2020,EPI_ISL_413860,China,,2020-01-30,5.0,A,0
Guangdong/GD2020080-P0010/2020,EPI_ISL_413861,China,,2020-02-01,5.0,B,0
Guangdong/GD2020086-P0021/2020,EPI_ISL_413862,China,,2020-02-01,5.0,A,0
Guangdong/GD2020087-P0008/2020,EPI_ISL_413863,China,,2020-02-01,5.0,B,0
Guangdong/GD2020246-P0028/2020,EPI_ISL_413864,China,,2020-02-09,7.0,B,0
Guangdong/GD2020234-P0023/2020,EPI_ISL_413855,China,,2020-02-07,6.0,A,0
Guangdong/GD2020233-P0027/2020,EPI_ISL_413856,China,,2020-02-07,6.0,A,0
Guangdong/2020XN4448-P0002/2020,EPI_ISL_413857,China,,2020-01-31,5.0,B,0
Guangdong/2020XN4459-P0041/2020,EPI_ISL_413858,China,,2020-01-30,5.0,A,0
Guangdong/2020XN4276-P0037/2020,EPI_ISL_413859,China,,2020-01-31,5.0,A,0
Iceland/487/2020,EPI_ISL_424509,Iceland,,2020-03-20,12.0,B.3,0
Iceland/485/2020,EPI_ISL_424508,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB033/2020,EPI_ISL_425839,UK,,2020-03-13,11.0,B.1,0
Iceland/484/2020,EPI_ISL_424507,Iceland,,2020-03-20,12.0,B.2,0
Scotland/EDB032/2020,EPI_ISL_425838,UK,,2020-03-12,11.0,B.1,0
Iceland/483/2020,EPI_ISL_424506,Iceland,,2020-03-20,12.0,B.1,0
Scotland/EDB031/2020,EPI_ISL_425837,UK,,2020-03-13,11.0,B.1,0
Iceland/482/2020,EPI_ISL_424505,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB030/2020,EPI_ISL_425836,UK,,2020-03-11,11.0,B.1,0
Scotland/EDB029/2020,EPI_ISL_425835,UK,,2020-03-12,11.0,B.1,0
Iceland/480/2020,EPI_ISL_424503,Iceland,,2020-03-20,12.0,B.2,0
Scotland/EDB028/2020,EPI_ISL_425834,UK,,2020-03-12,11.0,B.1,0
Iceland/479/2020,EPI_ISL_424502,Iceland,,2020-03-20,12.0,B.3,0
Scotland/EDB027/2020,EPI_ISL_425833,UK,,2020-03-09,11.0,B.2,0
Iceland/478/2020,EPI_ISL_424501,Iceland,,2020-03-20,12.0,B.1,0
Scotland/EDB026/2020,EPI_ISL_425832,UK,,2020-03-11,11.0,B.1,0
Iceland/477/2020,EPI_ISL_424500,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB025/2020,EPI_ISL_425831,UK,,2020-03-15,12.0,B.1,0
Scotland/EDB024/2020,EPI_ISL_425830,UK,,2020-03-12,11.0,B.1,0
Guangdong/GDFS2020054-P0005/2020,EPI_ISL_413850,China,,2020-02-10,7.0,B,0
Guangdong/2020XN4373-P0039/2020,EPI_ISL_413851,China,,2020-01-30,5.0,B,0
Guangdong/2020XN4433-P0040/2020,EPI_ISL_413852,China,,2020-01-30,5.0,B,0
Guangdong/2020XN4243-P0035/2020,EPI_ISL_413853,China,,2020-01-30,5.0,A,0
Guangdong/2020XN4475-P0042/2020,EPI_ISL_413854,China,,2020-01-30,5.0,A,0
Scotland/EDB022/2020,EPI_ISL_425828,UK,,2020-03-12,11.0,B.1,0
Scotland/EDB021/2020,EPI_ISL_425827,UK,,2020-03-13,11.0,B.1,0
Scotland/EDB020/2020,EPI_ISL_425826,UK,,2020-03-14,11.0,B.1,0
Scotland/EDB019/2020,EPI_ISL_425825,UK,,2020-03-13,11.0,B.1,0
Scotland/EDB018/2020,EPI_ISL_425824,UK,,2020-03-12,11.0,B.1,0
Scotland/EDB017/2020,EPI_ISL_425823,UK,,2020-03-14,11.0,B.1,0
England/201360053/2020,EPI_ISL_423203,UK,,2020-03-24,13.0,B.1,0
Iceland/513/2020,EPI_ISL_424535,Iceland,,2020-03-21,12.0,B.1,0
Scotland/EDB067/2020,EPI_ISL_425866,UK,,2020-03-19,12.0,B.1,0
England/201360055/2020,EPI_ISL_423204,UK,,2020-03-26,13.0,B.2.1,0
Scotland/EDB066/2020,EPI_ISL_425865,UK,,2020-03-18,12.0,B,0
England/201360051/2020,EPI_ISL_423201,UK,,2020-03-24,13.0,B.1,0
Iceland/511/2020,EPI_ISL_424533,Iceland,,2020-03-20,12.0,B.2,0
Scotland/EDB065/2020,EPI_ISL_425864,UK,,2020-03-20,12.0,B.1.5,0
England/201360052/2020,EPI_ISL_423202,UK,,2020-03-24,13.0,B.1,0
Iceland/510/2020,EPI_ISL_424532,Iceland,,2020-03-20,12.0,B.1,0
Scotland/EDB063/2020,EPI_ISL_425863,UK,,2020-03-19,12.0,B,0
Iceland/509/2020,EPI_ISL_424531,Iceland,,2020-03-20,12.0,B.1,0
Scotland/EDB058/2020,EPI_ISL_425862,UK,,2020-03-18,12.0,B.1,0
England/201360047/2020,EPI_ISL_423200,UK,,2020-03-26,13.0,B.1,0
Iceland/508/2020,EPI_ISL_424530,Iceland,USA,2020-03-20,12.0,B.1,0
Scotland/EDB057/2020,EPI_ISL_425861,UK,,2020-03-18,12.0,B.1,0
Scotland/EDB056/2020,EPI_ISL_425860,UK,,2020-03-18,12.0,B.1.1,0
Guangdong/GD2020139-P0007/2020,EPI_ISL_413882,China,,2020-02-02,6.0,B,0
France/IDF0386-islP1/2020,EPI_ISL_411219,France,,2020-01-28,5.0,B,0
Guangdong/GD2020115-P0009/2020,EPI_ISL_413884,China,,2020-02-01,5.0,B,0
France/IDF0571/2020,EPI_ISL_411218,France,,2020-02-02,6.0,B,0
Iceland/507/2020,EPI_ISL_424529,Iceland,,2020-03-20,12.0,B.1,0
Iceland/506/2020,EPI_ISL_424528,Iceland,Spain,2020-03-21,12.0,B.1,0
Scotland/EDB055/2020,EPI_ISL_425859,UK,,2020-03-19,12.0,B,0
Iceland/505/2020,EPI_ISL_424527,Iceland,,2020-03-21,12.0,B.1.14,0
Scotland/EDB054/2020,EPI_ISL_425858,UK,,2020-03-18,12.0,B,0
Iceland/504/2020,EPI_ISL_424526,Iceland,Spain,2020-03-21,12.0,B.1,0
Scotland/EDB053/2020,EPI_ISL_425857,UK,,2020-03-17,12.0,B.2,0
Iceland/503/2020,EPI_ISL_424525,Iceland,France,2020-03-21,12.0,B.1.11,0
Scotland/EDB052/2020,EPI_ISL_425856,UK,,2020-03-18,12.0,B.2,0
Iceland/502/2020,EPI_ISL_424524,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB051/2020,EPI_ISL_425855,UK,,2020-03-17,12.0,B.1,0
Iceland/501/2020,EPI_ISL_424523,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB050/2020,EPI_ISL_425854,UK,,2020-03-17,12.0,B,0
Iceland/500/2020,EPI_ISL_424522,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB049/2020,EPI_ISL_425853,UK,,2020-03-15,12.0,B.1,0
Iceland/499/2020,EPI_ISL_424521,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB048/2020,EPI_ISL_425852,UK,,2020-03-17,12.0,B.2,0
Iceland/498/2020,EPI_ISL_424520,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB047/2020,EPI_ISL_425851,UK,,2020-03-17,12.0,B.2,0
Scotland/EDB046/2020,EPI_ISL_425850,UK,,2020-03-15,12.0,B.2,0
Guangdong/SZ-N59-P0049/2020,EPI_ISL_413872,China,,2020-02-28,9.0,B,0
Guangdong/GDFS2020127-P0026/2020,EPI_ISL_413874,China,,2020-02-12,7.0,B,0
Guangdong/GDFS2020052-P0025/2020,EPI_ISL_413875,China,,2020-02-10,7.0,B,0
Guangdong/GDSZ202008-P0020/2020,EPI_ISL_413866,China,,2020-02-05,6.0,B,0
Guangdong/GDSZ202015-P0019/2020,EPI_ISL_413867,China,,2020-02-05,6.0,A,0
Guangdong/FS-S42-P0046/2020,EPI_ISL_413869,China,,2020-02-28,9.0,B,0
Iceland/497/2020,EPI_ISL_424519,Iceland,,2020-03-21,12.0,B.2,0
Iceland/496/2020,EPI_ISL_424518,Iceland,,2020-03-21,12.0,B.2,0
Scotland/EDB045/2020,EPI_ISL_425849,UK,,2020-03-14,11.0,B,0
Iceland/495/2020,EPI_ISL_424517,Iceland,,2020-03-21,12.0,B.1,0
Scotland/EDB044/2020,EPI_ISL_425848,UK,,2020-03-12,11.0,B,0
Iceland/494/2020,EPI_ISL_424516,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB042/2020,EPI_ISL_425847,UK,,2020-03-11,11.0,B.1,0
Iceland/493/2020,EPI_ISL_424515,Iceland,,2020-03-20,12.0,B.1.5.1,0
Scotland/EDB041/2020,EPI_ISL_425846,UK,,2020-03-12,11.0,B,0
Iceland/492/2020,EPI_ISL_424514,Iceland,,2020-03-20,12.0,B.2,0
Scotland/EDB039/2020,EPI_ISL_425845,UK,,2020-03-09,11.0,B,0
England/201360139/2020,EPI_ISL_423225,UK,,2020-03-24,13.0,B.1,0
Iceland/537/2020,EPI_ISL_424557,Iceland,,2020-03-27,13.0,B.2.1,0
Scotland/EDB098/2020,EPI_ISL_425888,UK,,2020-03-20,12.0,B.1.1,0
England/20136014104/2020,EPI_ISL_423226,UK,,2020-03-24,13.0,B.2,0
Iceland/536/2020,EPI_ISL_424556,Iceland,,2020-03-29,14.0,B.2,0
Scotland/EDB097/2020,EPI_ISL_425887,UK,,2020-03-20,12.0,B.3,0
England/201360136/2020,EPI_ISL_423223,UK,,2020-03-25,13.0,B.1,0
Iceland/535/2020,EPI_ISL_424555,Iceland,,2020-03-29,14.0,B.2.1,0
Scotland/EDB096/2020,EPI_ISL_425886,UK,,2020-03-21,12.0,B.1,0
England/201360137/2020,EPI_ISL_423224,UK,,2020-03-26,13.0,B.1,0
Scotland/EDB095/2020,EPI_ISL_425885,UK,,2020-03-21,12.0,B,0
England/201360131/2020,EPI_ISL_423221,UK,,2020-03-24,13.0,B.1.7,0
Scotland/EDB093/2020,EPI_ISL_425884,UK,,2020-03-21,12.0,B.2.1,0
England/201360134/2020,EPI_ISL_423222,UK,,2020-03-25,13.0,B.2.1,0
Iceland/532/2020,EPI_ISL_424552,Iceland,,2020-03-28,13.0,B.1,0
Scotland/EDB092/2020,EPI_ISL_425883,UK,,2020-03-21,12.0,B,0
Iceland/530/2020,EPI_ISL_424551,Iceland,,2020-03-25,13.0,B.2,0
Scotland/EDB091/2020,EPI_ISL_425882,UK,,2020-03-21,12.0,B,0
England/201360130/2020,EPI_ISL_423220,UK,,2020-03-25,13.0,B.1,0
Scotland/EDB090/2020,EPI_ISL_425881,UK,,2020-03-21,12.0,B,0
Scotland/EDB089/2020,EPI_ISL_425880,UK,,2020-03-21,12.0,B,0
England/201360126/2020,EPI_ISL_423218,UK,,2020-03-25,13.0,B.1,0
England/201360127/2020,EPI_ISL_423219,UK,,2020-03-25,13.0,B.1.1,0
England/201360121/2020,EPI_ISL_423216,UK,,2020-03-25,13.0,B.1,0
Scotland/EDB087/2020,EPI_ISL_425879,UK,,2020-03-21,12.0,B.1.11,0
England/201360122/2020,EPI_ISL_423217,UK,,2020-03-25,13.0,B.1.1,0
Scotland/EDB086/2020,EPI_ISL_425878,UK,,2020-03-21,12.0,B.2.1,0
England/201360119/2020,EPI_ISL_423214,UK,,2020-03-25,13.0,B.2.1,0
Iceland/525/2020,EPI_ISL_424546,Iceland,,2020-03-25,13.0,B.1.14,0
Scotland/EDB085/2020,EPI_ISL_425877,UK,,2020-03-21,12.0,B.1.5,0
England/20136012004/2020,EPI_ISL_423215,UK,,2020-03-25,13.0,B.2.1,0
Iceland/524/2020,EPI_ISL_424545,Iceland,,2020-03-25,13.0,B.1.5,0
Scotland/EDB084/2020,EPI_ISL_425876,UK,,2020-03-21,12.0,B.1,0
England/201360111/2020,EPI_ISL_423212,UK,,2020-03-25,13.0,B.2.1,0
Scotland/EDB083/2020,EPI_ISL_425875,UK,,2020-03-21,12.0,B.1,0
England/201360117/2020,EPI_ISL_423213,UK,,2020-03-25,13.0,B.2.1,0
Iceland/522/2020,EPI_ISL_424543,Iceland,UK,2020-03-25,13.0,B,0
Scotland/EDB082/2020,EPI_ISL_425874,UK,,2020-03-20,12.0,B.1.5,0
England/201360075/2020,EPI_ISL_423210,UK,,2020-03-27,13.0,B.2.4,0
Scotland/EDB081/2020,EPI_ISL_425873,UK,,2020-03-20,12.0,B.1,0
England/20136008004/2020,EPI_ISL_423211,UK,,2020-03-26,13.0,B.1,0
Scotland/EDB075/2020,EPI_ISL_425872,UK,,2020-03-20,12.0,B,0
Scotland/EDB074/2020,EPI_ISL_425871,UK,,2020-03-20,12.0,B,0
Scotland/EDB073/2020,EPI_ISL_425870,UK,,2020-03-20,12.0,B.1.11,0
Guangdong/2020XN4239-P0034/2020,EPI_ISL_413888,China,,2020-01-30,5.0,B,0
Guangdong/2020XN4291-P0038/2020,EPI_ISL_413889,China,,2020-01-30,5.0,A,0
England/201360071/2020,EPI_ISL_423209,UK,,2020-03-24,13.0,B.1.11,0
England/201360067/2020,EPI_ISL_423207,UK,,2020-03-24,13.0,B.1.1,0
Iceland/517/2020,EPI_ISL_424539,Iceland,,2020-03-25,13.0,B,0
England/201360069/2020,EPI_ISL_423208,UK,,2020-03-24,13.0,B.1,0
Iceland/516/2020,EPI_ISL_424538,Iceland,UK,2020-03-24,13.0,B,0
Scotland/EDB071/2020,EPI_ISL_425869,UK,,2020-03-21,12.0,B,0
England/201360057/2020,EPI_ISL_423205,UK,,2020-03-25,13.0,B.1.11,0
Scotland/EDB070/2020,EPI_ISL_425868,UK,,2020-03-22,13.0,B.1.5,0
England/201360066/2020,EPI_ISL_423206,UK,,2020-03-24,13.0,B.1,0
Iceland/514/2020,EPI_ISL_424536,Iceland,,2020-03-21,12.0,B.1.14,0
Scotland/EDB068/2020,EPI_ISL_425867,UK,,2020-03-20,12.0,B.2,0
England/201360216/2020,EPI_ISL_423247,UK,,2020-03-25,13.0,B.1,0
Iceland/559/2020,EPI_ISL_424579,Iceland,,2020-03-26,13.0,B.3,0
England/201360217/2020,EPI_ISL_423248,UK,,2020-03-25,13.0,B.1.11,0
Iceland/558/2020,EPI_ISL_424578,Iceland,,2020-03-27,13.0,B.1,0
England/201360214/2020,EPI_ISL_423245,UK,,2020-03-25,13.0,B.1,0
Iceland/557/2020,EPI_ISL_424577,Iceland,,2020-03-27,13.0,B.8,0
England/201360215/2020,EPI_ISL_423246,UK,,2020-03-25,13.0,B.1,0
Iceland/556/2020,EPI_ISL_424576,Iceland,,2020-03-27,13.0,B.1.5.1,0
England/201360211/2020,EPI_ISL_423243,UK,,2020-03-25,13.0,B.1,0
Iceland/555/2020,EPI_ISL_424575,Iceland,,2020-03-28,13.0,B.1.5.1,0
England/201360213/2020,EPI_ISL_423244,UK,,2020-03-25,13.0,B.1,0
Iceland/554/2020,EPI_ISL_424574,Iceland,,2020-03-27,13.0,B.1,0
England/201360206/2020,EPI_ISL_423241,UK,,2020-03-24,13.0,B.1,0
Iceland/553/2020,EPI_ISL_424573,Iceland,,2020-03-27,13.0,B.1.5.1,0
England/201360210/2020,EPI_ISL_423242,UK,,2020-03-25,13.0,B.2.1,0
Iceland/552/2020,EPI_ISL_424572,Iceland,,2020-03-26,13.0,B.1,0
Iceland/551/2020,EPI_ISL_424571,Iceland,,2020-03-27,13.0,B.1.5.1,0
England/201360203/2020,EPI_ISL_423240,UK,,2020-03-24,13.0,B.2.1,0
Iceland/550/2020,EPI_ISL_424570,Iceland,,2020-03-28,13.0,B.1,0
England/201360201/2020,EPI_ISL_423238,UK,,2020-03-24,13.0,B.2.1,0
England/201360202/2020,EPI_ISL_423239,UK,,2020-03-24,13.0,B.1,0
England/201360198/2020,EPI_ISL_423236,UK,,2020-03-24,13.0,B.1,0
Iceland/548/2020,EPI_ISL_424568,Iceland,,2020-03-28,13.0,B.1.5.1,0
Scotland/EDB111/2020,EPI_ISL_425899,UK,,2020-03-22,13.0,B.1,0
England/201360200/2020,EPI_ISL_423237,UK,,2020-03-24,13.0,B.1,0
Iceland/547/2020,EPI_ISL_424567,Iceland,,2020-03-28,13.0,B.1,0
Scotland/EDB110/2020,EPI_ISL_425898,UK,,2020-03-22,13.0,B,0
England/201360190/2020,EPI_ISL_423234,UK,,2020-03-24,13.0,B.2.1,0
Scotland/EDB109/2020,EPI_ISL_425897,UK,,2020-03-22,13.0,B.1,0
England/201360191/2020,EPI_ISL_423235,UK,,2020-03-24,13.0,B.2.1,0
Scotland/EDB108/2020,EPI_ISL_425896,UK,,2020-03-22,13.0,B.2.1,0
England/201360181/2020,EPI_ISL_423232,UK,,2020-03-26,13.0,B.1.11,0
Iceland/544/2020,EPI_ISL_424564,Iceland,,2020-03-27,13.0,B.2,0
Scotland/EDB107/2020,EPI_ISL_425895,UK,,2020-03-22,13.0,B,0
England/201360188/2020,EPI_ISL_423233,UK,,2020-03-24,13.0,B.2.1,0
Iceland/543/2020,EPI_ISL_424563,Iceland,,2020-03-27,13.0,B.1,0
Scotland/EDB106/2020,EPI_ISL_425894,UK,,2020-03-22,13.0,B.2.1,0
England/201360176/2020,EPI_ISL_423230,UK,,2020-03-24,13.0,B.1,0
Iceland/542/2020,EPI_ISL_424562,Iceland,,2020-03-26,13.0,B.1,0
Scotland/EDB103/2020,EPI_ISL_425893,UK,,2020-03-22,13.0,B.1,0
England/201360178/2020,EPI_ISL_423231,UK,,2020-03-24,13.0,B.2.1,0
Iceland/541/2020,EPI_ISL_424561,Iceland,,2020-03-27,13.0,B.2,0
Scotland/EDB102/2020,EPI_ISL_425892,UK,,2020-03-22,13.0,B.2,0
Iceland/540/2020,EPI_ISL_424560,Iceland,,2020-03-27,13.0,B.2,0
Scotland/EDB101/2020,EPI_ISL_425891,UK,,2020-03-21,12.0,B.1,0
Scotland/EDB100/2020,EPI_ISL_425890,UK,,2020-03-20,12.0,B.1,0
England/201360175/2020,EPI_ISL_423229,UK,,2020-03-24,13.0,B.1,0
England/201360143/2020,EPI_ISL_423227,UK,,2020-03-24,13.0,B.2.1,0
Iceland/539/2020,EPI_ISL_424559,Iceland,,2020-03-27,13.0,B.1.5.1,0
England/201360171/2020,EPI_ISL_423228,UK,,2020-03-25,13.0,B.2.1,0
Iceland/538/2020,EPI_ISL_424558,Iceland,,2020-03-27,13.0,B.2,0
Scotland/EDB099/2020,EPI_ISL_425889,UK,,2020-03-20,12.0,B.1.1,0
England/20132090504/2020,EPI_ISL_423819,UK,,2020-03-23,13.0,B.3,0
England/20132090404/2020,EPI_ISL_423818,UK,,2020-03-22,13.0,B.1.11,0
England/20132082504/2020,EPI_ISL_423817,UK,,2020-03-23,13.0,B.2.1,0
England/20132082004/2020,EPI_ISL_423813,UK,,2020-03-23,13.0,B.2.4,0
England/20132081804/2020,EPI_ISL_423812,UK,,2020-03-23,13.0,B.2.1,0
England/20132081404/2020,EPI_ISL_423811,UK,,2020-03-23,13.0,B.3,0
England/20132081304/2020,EPI_ISL_423810,UK,,2020-03-23,13.0,B.3,0
England/20132081104/2020,EPI_ISL_423809,UK,,2020-03-24,13.0,B.1,0
England/20132080804/2020,EPI_ISL_423808,UK,,2020-03-23,13.0,B.2.1,0
England/20132080604/2020,EPI_ISL_423807,UK,,2020-03-24,13.0,B.2.1,0
England/20132080404/2020,EPI_ISL_423805,UK,,2020-03-24,13.0,B.8,0
England/20132080104/2020,EPI_ISL_423804,UK,,2020-03-24,13.0,B.2,0
England/20132080004/2020,EPI_ISL_423803,UK,,2020-03-24,13.0,B.2,0
England/20132079304/2020,EPI_ISL_423802,UK,,2020-02-23,9.0,B.3,0
England/20132079204/2020,EPI_ISL_423801,UK,,2020-03-23,13.0,B.3,0
USA/NY-PV09139/2020,EPI_ISL_422510,USA,,2020-03-20,12.0,B.1.3,0
England/20132106704/2020,EPI_ISL_423842,UK,,2020-03-22,13.0,B.1,0
USA/NY-PV09140/2020,EPI_ISL_422511,USA,,2020-03-20,12.0,B.1,0
England/20132106104/2020,EPI_ISL_423841,UK,,2020-03-28,13.0,B.2.1,0
USA/WA-UW-2074/2020,EPI_ISL_426080,USA,,2020-03-25,13.0,B.1.21,0
USA/WA-UW-2078/2020,EPI_ISL_426081,USA,,2020-03-23,13.0,B.1.21,0
Japan/OS-20-07-1/2020,EPI_ISL_410532,Japan,,2020-01-23,4.0,B,0
USA/WA-UW-2082/2020,EPI_ISL_426082,USA,,2020-03-25,13.0,A.1,0
Japan/NA-20-05-1/2020,EPI_ISL_410531,Japan,,2020-01-25,4.0,B,0
USA/WA-UW-2087/2020,EPI_ISL_426083,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2091/2020,EPI_ISL_426084,USA,,2020-03-24,13.0,B.1,0
USA/WA-UW-2094/2020,EPI_ISL_426085,USA,,2020-03-25,13.0,B.1.21,0
USA/WA-UW-2100/2020,EPI_ISL_426086,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2104/2020,EPI_ISL_426087,USA,,2020-03-24,13.0,B.1.21,0
USA/NY-PV09138/2020,EPI_ISL_422509,USA,,2020-03-20,12.0,B.1.3,0
USA/WA-UW-2105/2020,EPI_ISL_426088,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2108/2020,EPI_ISL_426089,USA,,2020-03-24,13.0,B.1,0
USA/NY-PV09135/2020,EPI_ISL_422507,USA,,2020-03-20,12.0,B.1,0
England/20132105704/2020,EPI_ISL_423839,UK,,2020-03-23,13.0,B.1,0
USA/NY-PV09137/2020,EPI_ISL_422508,USA,,2020-03-20,12.0,B.1,0
England/20132104404/2020,EPI_ISL_423838,UK,,2020-03-24,13.0,B.1,0
USA/NY-PV09132/2020,EPI_ISL_422505,USA,,2020-03-19,12.0,B.1,0
England/20132104104/2020,EPI_ISL_423837,UK,,2020-03-24,13.0,B.1,0
USA/NY-PV09134/2020,EPI_ISL_422506,USA,,2020-03-19,12.0,B.1,0
USA/NY-PV09129/2020,EPI_ISL_422503,USA,,2020-03-19,12.0,B.1.3,0
England/20132100704/2020,EPI_ISL_423835,UK,,2020-03-23,13.0,B.1,0
USA/NY-PV09130/2020,EPI_ISL_422504,USA,,2020-03-19,12.0,B.1,0
England/20132100404/2020,EPI_ISL_423834,UK,,2020-03-23,13.0,B.1,0
USA/NY-PV09127/2020,EPI_ISL_422501,USA,,2020-03-19,12.0,B.1,0
USA/NY-PV09128/2020,EPI_ISL_422502,USA,,2020-03-19,12.0,B.1.3,0
England/20132099304/2020,EPI_ISL_423832,UK,,2020-03-23,13.0,B.2.1,0
USA/NY-PV09126/2020,EPI_ISL_422500,USA,,2020-03-19,12.0,B.1,0
England/20132096304/2020,EPI_ISL_423830,UK,,2020-03-23,13.0,B.1,0
USA/WA-UW-2112/2020,EPI_ISL_426090,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2119/2020,EPI_ISL_426091,USA,,2020-03-25,13.0,B.1.21,0
USA/WA-UW-2131/2020,EPI_ISL_426092,USA,,2020-03-25,13.0,B.1.27,1
USA/WA-UW-2132/2020,EPI_ISL_426093,USA,,2020-03-25,13.0,B.1.21,0
USA/WA-UW-2137/2020,EPI_ISL_426094,USA,,2020-03-24,13.0,B.1,0
USA/WA-UW-2140/2020,EPI_ISL_426095,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2141/2020,EPI_ISL_426096,USA,,2020-03-25,13.0,A.1,0
USA/WA-UW-2142/2020,EPI_ISL_426097,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2144/2020,EPI_ISL_426098,USA,,2020-03-25,13.0,B.1,0
USA/WA-UW-2145/2020,EPI_ISL_426099,USA,,2020-03-25,13.0,B.1,0
England/20132096004/2020,EPI_ISL_423829,UK,,2020-03-23,13.0,B.3,0
England/20132095704/2020,EPI_ISL_423828,UK,,2020-03-23,13.0,B.2.1,0
England/20132092004/2020,EPI_ISL_423826,UK,,2020-03-22,13.0,B.1,0
England/20132091904/2020,EPI_ISL_423825,UK,,2020-03-22,13.0,B.2.1,0
England/20132091804/2020,EPI_ISL_423824,UK,,2020-03-22,13.0,B.2.1,0
England/20132091704/2020,EPI_ISL_423823,UK,,2020-03-22,13.0,B.1.10,0
England/20132091504/2020,EPI_ISL_423822,UK,,2020-03-22,13.0,B.1,0
Belgium/ULG-10027/2020,EPI_ISL_421201,Belgium,,2020-03-31,14.0,B.1,0
USA/NY-PV09170/2020,EPI_ISL_422532,USA,,2020-03-19,12.0,B.1,0
England/20126001404/2020,EPI_ISL_423864,UK,,2020-03-18,12.0,B.2.1,0
Belgium/ULG-10028/2020,EPI_ISL_421202,Belgium,,2020-03-30,14.0,B.3,0
USA/NY-PV09171/2020,EPI_ISL_422533,USA,,2020-03-19,12.0,B.1,0
England/20126001204/2020,EPI_ISL_423863,UK,,2020-03-17,12.0,B.1,0
USA/NY-PV09168/2020,EPI_ISL_422530,USA,,2020-03-22,13.0,B.1,0
England/20126000604/2020,EPI_ISL_423862,UK,,2020-03-18,12.0,B.1.30,0
Belgium/ULG-10026/2020,EPI_ISL_421200,Belgium,,2020-03-31,14.0,B.1.9,0
USA/NY-PV09169/2020,EPI_ISL_422531,USA,,2020-03-19,12.0,B.1.3,0
England/20126000404/2020,EPI_ISL_423861,UK,,2020-03-18,12.0,B.1.30,0
England/20126000304/2020,EPI_ISL_423860,UK,,2020-03-18,12.0,B.1,0
